customer_lifetime_value,income,total_claim_amount
2681.332102,0,340.8
4272.80504,0,1343.619461
15284.33065,48885,1090.122048
20186.34693,0,379.2
4984.618655,86305,80.73124
5246.278375,28909,456.702735
8827.229838,0,1088.38378
3269.013926,26140,403.2
16979.79757,35095,525.6
2479.920134,31678,76.629988
7200.566588,28245,297.6
7917.119912,0,345.6
24061.11048,19168,508.8
19160.98994,22705,1294.700423
23295.06014,86481,189.971267
7553.936525,38008,321.789644
2405.618791,63032,404.550554
4865.371797,27228,238.262773
16388.09542,0,483.578159
2611.14858,13424,340.8
8688.754812,59098,665.931223
13736.1325,16181,1261.319869
8564.768226,95697,178.006524
7019.177186,26806,302.4
8114.409136,30595,446.08476
4864.382304,88079,121.88814
8569.422637,99803,189.143402
17793.60797,0,1118.990694
12944.18562,0,1375.2
2649.207711,36283,291.410965
4582.899414,66991,399.617715
2691.70088,34322,336.0
2466.376803,44855,103.607499
9277.472901,97729,221.047584
4142.561212,48263,674.863718
27990.27159,68343,379.2
9409.143498,76847,31.58501
2581.022016,35795,312.0
7637.111954,0,340.8
2471.077732,53074,268.773368
2302.818965,0,732.638975
8716.368952,28743,537.6
5207.985921,81839,74.666163
2719.506996,14030,345.6
2452.726922,32764,292.953446
3829.090645,74775,676.658911
8873.525122,53503,547.2
15925.05739,34455,648.0
2952.360309,52198,355.2
15923.95503,64429,222.080015
7285.030983,44788,386.031248
13104.30284,30130,528.0
2436.839358,0,149.241472
9350.872287,0,1980.0
9035.671134,34337,542.4
17250.74771,22276,783.211084
2549.080421,52980,191.945693
8954.840118,97736,60.090984
2467.97792,0,222.903462
7700.619936,0,792.868448
3776.665506,68727,386.520235
8044.872393,71391,284.000172
5029.671927,62271,25.478179
19957.79034,0,1346.4
6179.699689,0,412.8
5678.050167,0,364.8
4089.429492,28506,499.2
3142.87734,0,412.8
22895.34606,0,676.8
5586.893159,94161,108.989737
12105.29422,33345,694.078608
11971.97765,64195,618.288849
15328.45723,0,688.828746
5424.256733,67414,148.778455
4981.825724,33176,302.4
14635.45158,0,667.2
6862.866306,56779,435.388932
13745.04802,40810,780.378964
8111.651948,30622,326.4
22712.02364,14119,68.019973
56675.93768,77237,1358.4
8160.587729,24980,511.2
3919.366722,66676,558.099357
7286.155383,0,669.716478
7589.634,0,331.2
9032.370378,0,157.208336
5555.556089,41853,155.511553
8257.666512,23815,424.330166
2721.749756,22885,386.245297
5230.092742,32630,202.961374
6273.911874,18577,412.8
5866.068903,75952,350.4
8802.188243,96390,316.977588
8722.895091,25680,332.40907
8178.521899,0,806.4
43217.21611,51504,2552.343856
2442.216651,0,532.8
2919.710443,41456,257.380112
6366.225775,44368,384.0
17114.32815,70961,408.0
2395.57,21986,333.696228
2987.949471,0,708.693556
12780.276,33514,265.215014
3906.669584,60230,8.129056
2594.591182,0,494.196873
5267.848664,40818,316.8
9095.049868,37937,556.8
7122.273163,64571,452.115601
9117.441695,0,421.906803
41075.42879,21988,1003.2
3486.699561,0,684.0
7297.687812,24672,669.6
2502.209885,0,355.2
9955.490835,0,460.8
7094.158873,72878,45.463345
12280.76661,88340,489.6
5773.90039,52278,234.997994
4904.894731,12902,667.2
3423.822189,99816,172.913031
2689.16845,26554,391.687368
3109.007806,77485,355.909266
22425.25604,22537,307.2
5705.547071,76522,340.8
2063.387895,0,602.911057
5096.673223,22886,312.0
4101.935985,0,552.0
2537.929538,25506,312.0
3651.69247,0,1265.387328
10014.05568,0,705.6
6758.807188,0,2042.569089
5205.90965,0,345.6
2847.965582,96357,238.245103
11513.35549,16266,1177.323534
7588.35586,76516,661.008979
2389.310128,20484,181.218317
5066.827444,40215,98.480884
36860.90798,22854,878.4
3961.58618,0,264.642948
8476.80656,55217,696.115596
10110.76997,76276,93.309811
2476.480866,47918,246.256648
4462.997006,0,350.4
3141.252909,43499,529.490007
2496.140812,0,518.4
6861.278936,0,476.197355
4983.178714,21497,614.4
2227.072755,27972,292.8
9670.181104,20942,403.2
5088.687654,0,511.2
7095.134789,74298,161.537767
5437.908293,23339,666.307195
5033.693296,77031,600.0
14019.83314,31739,469.882367
4877.61238,0,420.39344
3449.494119,25236,427.2
3771.617797,0,685.227276
5824.817366,40964,355.2
4379.92784,40896,319.294289
5793.157728,95733,475.423848
2725.680297,39161,340.8
5790.565333,84551,28.92584
8502.237137,12843,1143.494486
2476.588891,71551,297.6
2426.95904,0,511.2
5897.986595,77835,43.618784
4617.391775,16764,292.8
12521.42105,39007,1023.844984
9079.823377,20290,766.519022
7777.201669,46182,2.574682
5601.68063,11920,355.2
3459.037949,97162,32.715179
9061.951591,42743,101.288057
6866.093807,0,40.44586
2659.70565,0,420.041981
12332.51669,85789,122.302824
21172.38983,0,588.269018
3677.907634,31349,446.4
9816.528302,37256,128.969729
4922.165949,0,331.2
7583.962264,0,848.161322
2685.901421,58166,91.914969
4132.58858,0,453.6
8622.835375,97361,350.4
15253.26436,51937,850.389259
4277.560211,75921,609.680428
20096.89337,92766,379.029102
4770.550911,12964,362.774545
7025.65076,48117,422.4
8265.379176,0,554.4
24552.8746,0,966.541071
4407.97312,66152,532.8
2482.195895,31093,274.956819
3858.867206,0,513.6
11572.10339,0,1195.2
3645.464325,19121,915.188647
4362.772279,0,468.0
10425.98532,68563,350.097052
7025.04419,24726,150.693773
7388.733207,0,638.371157
2927.734329,51991,124.376921
8356.181097,0,153.176419
8718.056722,89096,64.98293
35227.29912,23031,710.4
8697.882675,29540,350.4
3554.845264,58557,55.510526
2818.31302,88816,164.282841
19045.50012,0,439.2
2893.806196,61809,328.004855
14439.80313,58452,892.8
5121.838914,57161,609.6
2217.664193,0,111.872115
2861.717418,90083,181.689191
5979.724161,57693,547.2
7377.231238,0,331.2
6366.225775,44368,384.0
8657.968597,68727,171.475838
11726.18921,40564,85.968142
5780.182197,51066,787.993313
10058.74013,0,640.229108
7072.928971,90551,374.527412
4787.206586,0,321.6
3013.439451,21353,576.0
3472.369996,0,976.112456
5380.898636,55350,321.6
38230.21008,80321,166.972451
5526.438887,94230,657.6
4883.117399,53305,302.4
14203.04178,55593,677.63589
5745.41663,0,1853.202354
9602.07966,0,676.8
3199.75316,0,132.492438
2758.329817,22158,355.2
2725.192659,81605,424.219182
5550.149947,62219,243.238784
2619.172388,15587,136.033828
6265.343299,0,481.025786
12313.16484,0,835.2
10552.42728,28505,422.4
12022.38645,25918,996.775536
9295.41115,0,2759.794354
7440.92353,34137,297.6
10302.90289,21839,657.6
3508.569533,20978,1176.2788
5761.317533,83392,125.961938
10280.80787,73661,404.329477
4783.917752,49793,640.835113
2142.892273,0,686.774939
8738.299629,91890,156.617415
4468.2209,0,468.0
11315.20373,11885,484.8
21886.19626,43000,676.808053
7681.551777,90043,203.226649
16702.69914,0,345.6
5015.009472,48567,624.0
5776.338737,27510,871.457982
2777.525403,59124,173.426207
4127.495254,0,856.8
6670.850638,56531,816.0
14741.76092,0,667.2
38320.82017,45277,916.8
2064.697955,0,368.828511
5504.139033,0,350.4
5096.673223,22886,312.0
7995.441263,66685,38.763897
5674.136445,65775,171.426318
2886.232446,52972,355.2
5794.682724,52979,345.6
10706.66957,55436,321.6
5320.614976,32116,277.351026
20498.83124,56070,87.990528
4628.280887,0,690.548602
27287.50099,0,835.2
4029.723325,93621,59.860273
2744.083863,79192,336.0
35444.31404,96853,565.504258
2858.992036,0,355.385287
5862.803295,75121,171.226873
4031.539471,0,842.4
7553.225007,69959,401.838921
16699.46158,81400,499.2
3233.262049,0,705.6
5640.729767,67523,345.237659
8678.508294,62366,51.316527
10339.59799,67134,277.448968
3746.751625,41479,19.575683
2571.260863,29697,316.8
4428.031583,58577,303.872752
7413.386729,0,508.8
4768.955924,51144,223.305224
6035.086336,29587,422.024661
16280.19859,0,753.6
9024.199159,71499,537.6
7495.676658,0,763.2
12520.97907,0,907.2
2552.038766,75740,128.516525
16887.79708,53262,223.72051
3038.829992,75180,154.907769
4455.518101,31196,342.796508
11972.78231,0,1441.843837
8513.697414,34505,359.861348
9085.204991,0,146.757086
24096.23695,0,1154.635974
9095.049868,37937,556.8
21418.35544,21897,667.2
10714.21449,55994,441.6
9986.661111,24067,633.6
7908.669486,43630,475.2
4869.596443,23811,624.0
2121.647053,0,446.4
6328.180924,0,648.364172
4340.858797,0,595.2
6279.816729,50562,545.013504
11981.98481,21514,257.248789
22235.01011,80355,897.6
8646.504109,64125,369.818708
2444.329535,83800,196.155575
5070.352408,23840,307.2
5647.145809,54834,186.191931
13345.13545,80277,36.975673
13297.63587,88430,316.8
7031.785183,26255,52.752601
3615.889805,0,684.0
14120.03562,95715,148.98255
2155.209879,0,336.0
2748.851081,32437,473.361602
5087.015287,22726,312.0
14031.70314,58092,202.24202
8656.396659,83365,523.2
4861.493017,12153,438.155584
19174.63407,74028,53.076203
7089.68396,52707,432.0
6802.06713,47451,417.6
2359.423599,19864,352.394515
15114.40241,28513,480.0
2926.829158,26242,347.060173
13014.23496,55067,353.098604
7901.697919,62291,480.0
13406.92021,25048,801.6
6106.941981,16654,379.2
12321.83615,26887,542.4
19338.5293,22784,224.904234
5431.371279,49345,251.075981
7329.828776,0,622.381217
3484.141641,34307,186.025014
6964.051797,0,629.647822
25253.10198,44096,345.6
2523.654743,43204,246.065764
17349.03226,0,441.6
4058.668736,0,842.4
4742.617289,78596,133.907696
4363.599418,38925,241.304377
9048.983447,0,571.2
4210.096739,21885,52.339396
5241.142484,48345,212.009825
2481.842224,77993,297.6
3585.942995,25748,117.871165
5498.940679,22520,350.4
10377.36842,0,579.452318
2589.695091,0,350.4
9312.585034,75986,89.119797
14396.24222,0,1476.0
31920.76916,58542,129.985718
4921.325084,43640,1.208908
25805.50599,86901,313.366255
5963.818306,94115,409.089884
8923.113112,0,900.0
5214.971007,65375,6.07744
12522.53868,44341,355.114822
13897.38856,24378,902.4
3372.420457,93489,104.280764
7809.515468,69161,341.431343
12269.41862,60774,739.2
3123.080994,0,960.115399
8004.214781,54008,370.503286
8105.872317,0,232.01349
2758.703811,44619,283.668439
3707.282365,16476,313.885191
30154.68108,73359,107.187926
8099.838433,25949,499.2
2921.490461,62018,90.094835
14510.44376,41433,1317.6
16793.9728,0,1142.4
5332.462694,68931,309.577946
10025.91827,0,1015.2
6875.606133,0,748.8
2272.30731,0,286.124652
8923.154803,98044,347.336864
16484.01644,91354,361.646987
6860.592636,0,605.137484
12947.68269,15083,552.0
13786.70272,0,370.755025
7706.032636,0,1267.709661
8520.145801,0,69.142986
2242.226055,0,618.355883
27069.49674,22955,441.6
20579.69157,0,566.673518
2465.616631,51641,137.091494
9052.951051,10211,571.2
2546.364668,0,296.692076
3007.386248,0,16.524885
27789.69235,33806,395.729716
6289.014959,50269,32.228778
3954.344534,18375,535.080276
7583.189638,24133,76.026046
6186.497831,88375,0.42331
5757.442258,88997,174.041566
4473.883999,0,600.0
4786.009693,23402,292.8
12244.9049,46396,384.01403
7121.080412,0,460.8
7547.762822,0,489.6
20380.06652,33175,84.520776
9011.764865,63885,86.477384
20096.89337,92766,379.029102
4786.889347,45515,236.907007
11578.12643,0,1163.620366
2719.431536,37703,83.121963
4760.941906,0,489.6
8701.363763,0,684.851797
2659.495086,64987,182.927837
5139.561422,73180,132.543257
20096.89337,92766,379.029102
4025.095533,0,571.2
2771.045031,50071,18.918935
6745.886896,53058,209.465295
9259.715798,0,22.483259
8467.267232,16370,296.049396
22762.21479,70521,302.4
9332.494982,58007,518.346912
7100.3251,31670,1288.8
8007.399376,0,537.6
19511.99782,0,491.112176
8145.985919,62534,326.4
2810.464447,26790,340.8
6846.150323,0,456.0
3755.806897,56178,451.2
2393.036297,28646,355.028632
40636.66734,31267,619.2
9067.658438,78250,547.2
5619.689084,0,1027.000029
8013.895125,65636,321.6
4089.036013,43177,420.966805
5065.486772,26733,218.717113
8372.851175,12590,132.503461
66025.75407,33481,1194.892002
8175.315246,0,384.0
8720.458745,25752,378.262864
3237.500928,27982,14.743099
5354.612433,29445,334.015169
2375.001798,47455,278.804991
8646.504109,64125,369.818708
6672.127831,56830,319.799712
12919.41828,58236,67.253453
7385.359236,54289,430.093647
7200.664877,0,316.8
7281.715134,47482,594.177664
3237.996209,60244,326.281835
2722.986709,20867,340.8
11277.72488,98138,427.52731
8555.887254,0,583.2
2911.923334,20327,824.254866
10083.48688,11828,571.479602
5704.977144,50695,110.567069
7664.80924,0,770.4
4909.027487,98693,292.8
5470.060561,54507,702.990032
5067.002561,89703,601.983113
4896.271406,0,421.147532
4572.041785,0,357.14996
8237.376444,70882,124.380223
3964.730745,60817,494.4
10901.22525,72257,408.415481
16304.29777,90008,406.986034
2619.478929,93987,251.321448
14024.35839,81872,256.43803
24320.64401,60221,238.561687
24249.33685,33651,328.65413
20864.30762,0,216.08671
8823.852473,75741,217.188864
7610.203455,38086,243.237741
7486.171898,38725,307.2
8763.449964,20132,412.8
27386.15024,0,451.13986
11121.62179,44299,754.260616
5657.685223,98917,336.612234
18938.53677,91535,126.634634
13865.83107,53484,333.051529
8188.91743,45318,494.4
5626.530435,46897,344.377218
3208.919835,40135,78.008093
5282.543094,38606,413.288851
8696.7107,56550,162.775889
5259.444853,61146,273.018929
7854.771821,36409,316.8
6438.97103,90035,141.628547
11633.57855,39669,492.935479
2442.422113,57963,42.160829
14024.35839,81872,256.43803
2491.257604,25965,329.206567
3410.199334,59662,10.168824
3842.028065,27906,489.6
3339.853704,51032,349.954886
5358.269985,83771,482.328161
9268.672154,57052,483.62724
4200.373728,51510,688.547375
4829.571981,34819,185.898327
14244.73069,31189,585.6
4095.201692,32180,558.835255
33718.8424,27500,472.280461
7540.054749,67018,104.427573
2821.002026,0,436.369797
36695.90627,0,1062.090461
19731.34147,33588,419.921897
6685.069081,56270,398.4
8408.317401,82800,442.194796
7371.58568,0,425.137341
4742.106389,63891,7.651121
15865.166,43946,415.98615
5396.311664,62039,265.877583
4330.38602,60475,513.6
5708.024308,70279,331.231484
3500.855508,0,446.4
3919.366722,66676,558.099357
2910.317298,12048,369.6
4827.77681,0,326.4
4811.740943,0,619.07199
7834.151482,36094,456.50357
14666.23121,0,439.2
7199.645715,63328,427.2
3914.719645,0,587.861936
9470.273932,36121,1107.145019
5479.555081,56005,326.4
2488.241391,48597,305.697525
5886.615741,0,583.2
8406.385414,42540,43.548973
8685.91529,87544,523.2
25030.37545,26292,384.0
17822.56375,42696,1273.741085
2798.679988,88009,266.52482
3288.6575,0,1026.315988
2004.350666,0,316.8
13736.1325,16181,1261.319869
4411.65582,0,446.4
5392.440611,75438,438.480672
2561.576924,0,842.87608
6057.07208,27681,398.4
22256.69368,23444,940.8
2693.530229,63684,343.889585
4296.604128,61737,495.670802
11624.82149,0,813.6
8749.496793,52373,186.160527
3155.911309,58213,39.714767
3317.904817,74142,398.4
7821.188278,0,784.8
4240.925575,49746,589.298521
8992.779137,0,1059.572464
7304.15545,0,499.2
5217.513287,39854,261.930545
2725.356404,36650,56.60333
18569.50063,32756,381.118731
9985.366015,36268,531.164627
8257.666512,23815,424.330166
8002.308333,0,513.6
5897.745369,39188,355.2
4686.469674,58089,566.4
5943.07303,62120,28.31732
2648.471057,26540,378.432035
4650.063763,28215,468.0
44856.11397,61675,482.550044
26570.34335,0,480.0
2951.294057,69600,341.396161
2464.510412,40982,106.665934
5555.830205,74015,471.443077
3199.703983,0,1121.876091
2776.317884,0,509.028102
16355.31386,29439,700.8
7329.889139,0,518.4
5555.830205,74015,471.443077
6383.482152,67881,391.039166
7758.588506,96162,376.569009
14932.09982,39049,294.75626
8047.410936,29808,52.456587
10861.515,65727,363.995013
2195.295372,0,446.4
2397.036098,22283,572.072106
4070.045873,37435,314.441585
5578.522348,27756,735.733206
8139.525579,86876,118.810361
7444.939419,0,863.861736
7295.332712,34062,603.350571
5325.724541,0,496.474767
2442.212317,0,331.2
10307.65258,78358,614.4
2461.797738,12222,321.6
2521.684392,41247,307.2
25464.82059,13663,465.6
2822.591481,25531,355.2
5811.996703,58643,329.46648
21850.34627,48107,912.0
9320.240511,18643,571.2
22305.32351,0,401.528957
22118.81261,58645,427.723646
7218.16275,95058,89.712324
6117.034997,0,1032.609293
4882.289803,19715,475.2
2674.07551,68787,105.379402
7724.678387,29056,355.531267
4708.203284,47829,561.6
4447.423455,13128,771.878514
4823.558028,58946,486.720776
5420.361822,31614,234.683628
7583.141211,44667,245.661376
3852.425156,0,937.824847
7647.451823,91512,907.2
5229.68034,26540,331.2
3614.078436,0,741.6
2853.512645,38798,332.945455
8543.325539,0,561.6
5150.416511,65629,89.411365
8723.667123,33291,172.226165
16477.47799,57264,129.249842
26338.58626,60970,94.496547
4244.470352,34220,523.2
5757.442258,88997,174.041566
4826.831451,18779,215.255721
8092.87696,50825,369.614729
3011.270628,0,569.130423
8663.919296,29218,502.369442
2471.528431,95697,114.273025
5627.297887,61486,334.13351
7494.087341,0,326.4
5452.625449,17723,345.6
2592.437797,72421,312.0
6721.893743,36510,286.781601
5500.576161,35396,336.0
2550.659053,69230,283.241868
7771.582097,28054,571.663256
4236.301454,25866,523.2
9025.067525,23675,707.925645
2615.911934,0,340.8
2396.219292,0,433.160284
4784.416267,0,326.4
3873.647046,28142,701.708239
7806.137458,23706,326.4
4717.625727,0,628.8
5625.908671,0,872.203927
5182.941518,83527,39.127298
6005.214792,26876,364.8
9837.507586,55099,260.265417
5206.028448,71661,312.0
36293.14678,18047,1350.379181
2837.109178,90893,70.712507
11785.04181,90016,20.405935
3124.933827,81285,441.765368
13862.10016,96950,633.132017
8200.269735,24814,331.2
8456.268179,0,648.0
2124.173841,0,60.5975
9045.111945,52572,441.623031
3187.351993,0,595.160486
8113.962284,41701,64.646458
34039.05613,0,499.2
9087.586819,0,384.0
12519.79639,34179,770.4
6057.07208,27681,398.4
4967.044248,0,359.35328
6933.335325,0,504.0
22399.12944,78494,78.189401
2162.417356,0,316.8
21776.5819,56044,952.849701
9095.049868,37937,556.8
4228.248035,77853,165.237444
6521.368813,72608,393.6
10209.02324,36568,978.621302
7600.443798,0,796.987409
3894.623983,59578,403.67601
8510.758196,26032,638.098653
2712.832687,39618,326.4
2258.793954,0,625.483498
4815.851943,59438,562.667789
8007.399376,0,537.6
3008.969524,0,401.484738
2530.705137,89451,61.769564
10787.11572,44695,147.954285
11923.75365,24581,484.8
5186.359717,0,194.944319
10103.64886,72334,412.829624
6438.995346,19831,398.4
3909.636524,40361,71.169255
13211.01092,74656,504.365927
14616.36817,25358,750.58561
3732.345012,35461,9.214343
8750.643581,59047,364.8
10662.63422,62409,392.686432
3861.486269,93272,281.110788
9807.829589,0,970.456654
3252.828464,20166,398.4
2711.899826,0,355.2
2453.570794,29735,331.2
11228.28966,0,772.83851
23020.89147,97460,660.135987
2458.447909,57564,302.4
11160.07706,33232,435.527845
13118.74322,11854,807.721213
6120.185345,23843,344.693511
13881.03947,17961,476.707749
4787.472973,0,360.110955
8177.048957,54695,494.4
3309.248219,85632,7.2574
14635.45158,0,667.2
5120.615661,0,277.220384
19253.03441,39895,765.591167
6646.749298,95815,393.6
8742.472473,37224,355.2
8467.369513,0,1100.088685
6992.531494,94652,412.8
13037.03339,28582,537.6
10883.78785,91123,103.462381
9114.276632,85942,79.340118
30442.53824,64321,422.438297
5104.354719,77025,380.917107
2174.111987,16997,468.0
9890.210998,52408,179.125777
8719.125849,0,556.8
8516.751366,37573,537.6
11606.84868,45893,465.6
3731.504584,0,460.8
3303.090814,29385,422.4
8888.875454,21509,413.492922
8173.50314,68144,336.0
4923.950434,31093,302.4
2823.501795,24350,350.4
7824.372789,32823,480.0
8311.854644,44843,391.419263
5384.532684,59364,321.6
3978.665051,39101,167.174678
6237.507291,0,432.0
6969.880958,27604,441.6
5024.029643,91603,307.2
8414.080425,59828,499.2
2801.562831,33247,284.956298
5010.917847,45867,604.8
4997.780688,54827,132.947215
2236.085718,0,307.2
10934.73726,47170,667.2
3289.132998,21947,366.90936
14014.10119,39018,561.6
5604.330774,20252,198.227061
2912.235077,0,633.6
5616.845326,48602,487.884823
7504.685954,97849,183.117146
3746.751625,41479,19.575683
2959.819985,69746,225.032781
7725.535708,96748,460.8
13248.63735,25074,537.6
2717.781848,66463,326.4
2734.149158,34865,255.946801
9199.388961,37399,392.826082
29049.71315,21070,1404.0
4956.620638,31562,316.8
5574.959174,54684,487.070965
9192.592887,37388,561.6
3878.770231,84981,4.719043
4419.116971,24046,556.8
4772.943848,20993,638.4
9101.523916,48029,556.8
7609.089616,16233,1418.4
2668.662697,30718,321.6
5141.976413,60277,146.390518
7451.49202,0,770.4
2620.167098,31911,245.893663
4909.844198,61402,252.157829
8023.075248,34335,484.8
20446.6023,71467,324.879569
4966.848441,0,532.8
3549.016697,36168,432.0
5350.367001,58357,708.220713
8065.234637,29692,449.352139
7892.824093,29215,327.656191
4540.9925,0,486.121464
2852.527169,26841,418.534381
10720.41744,34837,667.2
4795.387295,33068,213.038013
5182.393447,44820,336.13217
22620.74841,49564,286.370988
2320.750557,19581,377.24342
7714.650119,0,532.8
7880.337212,23129,491.65337
9029.940704,0,1376.958592
6965.423975,25411,242.807725
15114.40241,28513,480.0
22523.7063,69346,246.284609
10760.17612,74835,107.645982
5808.932598,43282,166.799814
30591.61257,11276,436.8
2220.187426,0,311.506082
4914.035833,10037,292.181494
2395.57,21986,333.696228
5522.524223,85609,652.8
15808.75757,86347,593.779554
2827.328603,20368,345.6
5421.524497,25778,20.141289
2514.59196,43860,156.124914
5157.642282,93303,40.757983
4874.665223,67467,365.879938
4198.02525,30598,508.8
5380.898636,55350,321.6
13466.92071,11432,571.2
2424.424678,27093,292.8
3823.853815,0,777.6
13883.32934,0,1418.4
2438.533897,38961,297.6
34090.03598,51840,33.747903
2840.302575,79181,241.277426
24127.50402,14072,511.2
7596.143777,56225,465.6
15096.27023,14909,1238.077611
6005.214792,26876,364.8
3455.23067,68401,242.254164
5728.581037,29730,463.21435
5163.228365,35577,574.51239
2602.650842,41958,206.818326
32643.07651,77915,552.0
2789.74739,15514,355.2
11250.09857,29505,1979.444237
16510.96722,31356,326.4
7607.983712,31456,436.695385
5603.73932,95284,327.647322
6674.44805,0,931.648937
4049.415027,62864,171.213743
4958.016206,22842,468.0
7850.128057,67186,184.936711
6382.583452,0,417.6
5737.499595,68946,309.627788
7688.023506,56680,480.0
4873.436612,18866,604.8
2824.681217,82875,455.337179
3722.368016,0,523.2
5535.963648,84863,691.697458
4727.8341,0,609.6
2378.667328,54753,292.8
9337.895228,76381,556.8
6189.994337,59523,343.789779
5638.262608,56017,51.995897
5264.361755,14306,355.061143
4035.68383,21359,484.8
4117.4697,86101,344.736945
8382.478392,25998,791.878042
2435.147986,64341,79.934072
6599.081932,36060,774.558233
5353.932122,61894,266.996814
6747.524275,26721,312.0
7412.135256,59940,303.098944
5512.342258,45971,139.826393
4015.34005,80055,121.945071
7772.473464,58345,346.971517
4638.945365,0,143.276484
10507.50144,76549,616.349424
17556.99121,36212,119.033795
9103.700091,0,628.8
13110.54899,73597,485.183645
8006.219948,63762,108.161276
6807.271588,32787,568.58486
2627.610202,94962,321.6
9095.744565,0,1943.772393
5015.643575,73809,537.315879
4726.869327,13037,839.348464
3059.182181,0,989.200247
4122.569957,75272,71.647924
2620.903729,39278,65.590217
4938.893241,36913,90.569696
4691.043597,0,407.218947
6005.847375,13528,412.8
4941.650159,0,986.4
2254.402024,0,768.797656
2554.032052,0,405.804184
8123.955566,12617,648.925597
19079.09518,42754,279.715067
10461.58298,0,1116.0
4669.22664,76157,556.8
4903.810606,0,469.6093
83325.38119,58958,1108.8
8009.028202,0,740.963933
23895.6779,0,705.6
7732.385103,34430,184.958966
9416.28441,13411,609.6
5923.518828,73758,301.562622
3833.066768,0,1397.954723
28432.00202,17130,950.4
5553.756551,0,662.4
10036.53634,0,1353.28906
6575.53817,10517,441.540848
4362.931238,58842,528.0
7873.708219,22355,340.8
13021.0853,0,1605.6
4492.23348,21137,292.8
6650.456653,0,712.8
11093.71591,78255,456.0
5107.163002,35625,288.572108
7334.328083,87957,308.321335
4996.564694,25915,317.979988
8658.863813,62464,400.181882
9657.579498,0,628.8
6176.700392,49529,234.723464
2867.312197,23376,374.4
2821.448707,0,583.2
2843.557702,67952,167.405624
11790.49617,25251,316.8
7785.666532,20497,425.358596
12315.09489,68420,499.2
4810.97858,24711,259.998169
27279.33647,76530,254.149197
3980.421464,98333,459.048775
14635.45158,0,667.2
3761.792015,0,1116.943654
5619.689084,0,1027.000029
5304.541694,0,532.8
3207.468733,24695,393.6
8697.787865,26287,279.378884
8717.049833,83846,355.2
8029.715047,76081,384.210821
4763.327142,14957,316.8
23055.57229,41727,82.25632
5383.670919,89092,91.8198
8409.668976,53986,127.886591
4257.477861,49853,679.534284
14708.99565,36670,907.2
2593.818427,43626,321.6
2466.581354,0,504.0
7933.820656,76505,144.051716
36860.72688,66216,96.723812
7412.029748,52497,302.4
34611.37896,20090,523.2
18726.15325,0,1543.932434
7249.065093,37751,56.692777
8193.091589,54840,468.728516
8692.282356,31986,532.8
9799.175061,22166,604.8
14084.48944,0,2270.508697
13104.14911,0,1430.548077
2628.657528,83838,281.405931
5245.683756,46061,21.612658
8092.87696,50825,369.614729
2719.506996,14030,345.6
5445.373289,20282,507.549315
4514.247473,50146,759.291202
22029.1505,0,580.8
5408.892351,20472,667.2
3768.371028,85751,391.210704
27934.62373,76912,169.226996
3887.324208,96335,161.388136
7475.784971,29633,534.653787
22758.91192,80540,65.845112
5124.79641,14465,944.506601
4900.336708,0,316.8
5278.6471,29899,419.302975
4821.986443,0,652.8
8044.872393,71391,284.000172
12157.32992,57449,494.4
18591.54967,14209,297.6
4873.350518,47824,546.046853
5338.525632,48696,48.762193
2878.766728,79189,56.092247
8473.46358,0,1148.461246
3440.361969,23870,500.577875
17497.52201,0,350.4
2544.337548,41059,151.670029
3336.219942,19447,640.8
5206.108215,94392,156.18031
43290.49543,23203,1158.79311
4817.992644,38157,81.53233
13727.79972,0,604.8
4996.545123,99761,452.246664
7960.007541,98350,289.181979
7367.653764,25318,302.4
5632.613078,51721,625.282599
3884.8552,0,851.031598
4518.024385,0,374.4
2565.124294,68321,198.263056
15487.44072,69161,441.138769
6395.351807,72667,383.228397
8639.088723,62082,91.036967
9806.215757,0,626.4
12472.1199,36551,53.837271
5794.565797,70524,350.4
2619.027206,60477,139.841411
3731.504584,0,460.8
5421.018201,40376,427.874055
6521.368813,72608,393.6
41787.90343,46587,571.2
9613.613215,34398,292.8
4766.645359,70432,6.422285
23984.62144,79655,498.159874
7292.913911,0,470.4
21255.49606,73457,198.115298
5357.75893,0,393.6
5192.355227,23059,372.430947
7116.549068,0,316.8
11009.13049,51643,1358.4
4328.373176,72531,523.2
9419.883665,87840,161.590594
2592.928283,57563,316.8
2554.189234,0,345.6
3528.044252,31278,441.6
5340.810309,0,345.6
2449.31771,47122,297.6
5666.465804,0,534.228036
5272.703428,60260,328.366827
8672.814261,0,600.0
7679.677721,12677,500.633484
2999.338779,28564,364.8
3834.735196,41341,240.24432
33053.26869,44246,585.6
5175.28934,0,340.8
7950.570995,70610,240.977382
9935.165983,34831,595.2
7861.798596,30374,304.537298
8092.87696,50825,369.614729
5539.349243,80727,98.71658
9628.702696,71269,350.689559
5827.483965,45794,449.63005
4807.846463,99874,307.639408
2582.408525,76731,201.455005
4475.161898,73019,537.6
2399.045522,19112,259.006614
7840.165778,58414,1008.0
2378.090679,0,734.072654
3919.366722,66676,558.099357
8274.145703,69011,336.0
9538.770856,0,58.714775
5331.823882,0,340.8
4531.675269,0,907.2
3834.210713,0,806.4
2726.797356,31385,68.193193
8238.45802,68261,84.097896
4758.470236,92324,603.110961
8818.051498,0,1237.257917
24278.10167,20983,451.751555
5595.761077,68004,416.344082
2682.704812,63471,387.71779
3033.407812,27369,331.94306
4862.908979,36839,152.496995
