,customer_lifetime_value,income,total_claim_amount,monthly_premium_auto
5122,8.911177544341117,0,508.8,4.672828834461906
5123,8.470092343588123,51144,223.305224,4.127134385045092
5124,8.705511123297706,29587,422.024661,4.343805421853684
5125,9.69776626031083,0,753.6,5.062595033026967
5126,9.107775850436823,71499,537.6,4.727387818712341
5127,8.922215089054484,0,763.2,4.672828834461906
5128,9.435240704845626,0,907.2,4.844187086458591
5129,7.845039601615038,75740,128.516525,4.174387269895637
5130,9.734405786424787,53262,223.72051,4.143134726391533
5131,8.01955686915227,75180,154.907769,4.356708826689592
5132,8.402123045270141,31196,342.796508,4.143134726391533
5134,9.0495490568224,34505,359.861348,4.672828834461906
5135,9.114512607257893,0,146.757086,4.418840607796598
5137,9.115595517825193,37937,556.8,4.762173934797756
5138,9.972050252045713,21897,667.2,4.941642422609304
5139,9.279419925439477,55994,441.6,4.532599493153256
5140,9.209105721208502,24067,633.6,4.890349128221754
5141,8.97584127556507,43630,475.2,4.605170185988092
5142,8.49097168147272,23811,624.0,4.875197323201151
5143,7.660419198706635,0,446.4,4.143134726391533
5144,8.752926110873275,0,648.364172,4.61512051684126
5145,8.376057829642283,0,595.2,4.8283137373023015
5146,8.7452553033947,50562,545.013504,4.382026634673881
5147,9.391242990052572,21514,257.248789,4.143134726391533
5148,10.009468330741363,80355,897.6,5.236441962829949
5149,9.065026015977445,64125,369.818708,4.6913478822291435
5150,7.801935171968184,83800,196.155575,4.143134726391533
5151,8.531362808154576,23840,307.2,4.174387269895637
5152,8.639082594880927,54834,186.191931,4.290459441148391
5153,9.498982142520397,80277,36.975673,4.727387818712341
5154,9.495416742784164,88430,316.8,4.204692619390966
5155,8.858338091692524,26255,52.752601,4.48863636973214
5156,8.193369765632323,0,684.0,4.564348191467836
5157,9.555420852550315,95715,148.98255,4.787491742782046
5158,7.676107273765981,0,336.0,4.2626798770413155
5159,7.919302036830689,32437,473.361602,4.248495242049359
5160,8.534643109535885,22726,312.0,4.189654742026425
5161,9.549145823105658,58092,202.24202,4.290459441148391
5162,9.066169339618561,83365,523.2,4.700480365792417
5163,8.489306551833126,12153,438.155584,4.248495242049359
5164,9.861395693224592,74028,53.076203,4.77912349311153
5165,8.86653708313857,52707,432.0,4.51085950651685
5166,8.825128838001799,47451,417.6,4.477336814478207
5167,7.7665963730147505,19864,352.394515,4.1588830833596715
5168,9.623469530081131,28513,480.0,4.61512051684126
5169,7.982016525701314,26242,347.060173,4.31748811353631
5170,9.473875870281462,55067,353.098604,4.709530201312334
5171,8.974959488888455,62291,480.0,4.61512051684126
5172,9.503600871779337,25048,801.6,5.123963979403259
5173,8.717345167439447,16654,379.2,4.382026634673881
5174,9.41920941757447,26887,542.4,4.736198448394496
5175,9.869906430551852,22784,224.904234,4.2626798770413155
5176,8.600131017234125,49345,251.075981,4.248495242049359
5177,8.89984385479205,0,622.381217,4.2626798770413155
5178,8.156263965410325,34307,186.025014,4.532599493153256
5179,8.848660322941457,0,629.647822,4.564348191467836
5180,10.136743876162644,44096,345.6,4.290459441148391
5181,7.833859596914772,43204,246.065764,4.174387269895637
5182,9.761349644739271,0,441.6,4.532599493153256
5183,8.308856657148734,0,842.4,4.770684624465665
5184,8.464555264784225,78596,133.907696,4.77912349311153
5185,8.381281692699337,38925,241.304377,4.727387818712341
5186,9.110518207631525,0,571.2,4.787491742782046
5187,8.3454784008261,21885,52.339396,4.6913478822291435
5188,8.564485564742487,48345,212.009825,4.219507705176107
5189,7.817159241000333,77993,297.6,4.143134726391533
5190,8.185055585295602,25748,117.871165,4.51085950651685
5191,8.612492585526033,22520,350.4,4.30406509320417
5192,9.247478959393929,0,579.452318,4.564348191467836
5193,7.859681493590956,0,350.4,4.30406509320417
5194,9.13922936961874,75986,89.119797,4.7535901911063645
5196,10.371043474839878,58542,129.985718,4.74493212836325
5197,8.501536275905297,43640,1.208908,4.174387269895637
5198,10.158381909275198,86901,313.366255,4.290459441148391
5199,8.693633874051336,94115,409.089884,4.31748811353631
5200,9.096512230505713,0,900.0,4.836281906951478
5201,8.559480545117115,65375,6.07744,4.189654742026425
5202,9.43536524689084,44341,355.114822,4.663439094112067
5203,9.539528181463021,24378,902.4,5.241747015059643
5204,8.123682481013745,93489,104.280764,4.442651256490317
5205,8.963226241680088,69161,341.431343,4.584967478670572
5206,9.414946654482387,60774,739.2,5.043425116919247
5207,8.046895436999934,0,960.115399,4.624972813284271
5208,8.987848455926589,54008,370.503286,4.219507705176107
5209,9.000467415141216,0,232.01349,4.31748811353631
5210,7.9228786380974725,44619,283.668439,4.23410650459726
5211,8.218324074002215,16476,313.885191,4.624972813284271
5212,10.314128611602504,73359,107.187926,4.553876891600541
5213,8.999722845550627,25949,499.2,4.653960350157523
5214,7.9801914293545835,62018,90.094835,4.30406509320417
5217,8.581755967384657,68931,309.577946,4.204692619390966
5219,8.835880514595477,0,748.8,4.653960350157523
5220,7.728991014889802,0,286.124652,4.174387269895637
5221,9.09651690221954,98044,347.336864,4.30406509320417
5222,9.71020715277558,91354,361.646987,4.23410650459726
5223,8.833694856456562,0,605.137484,4.700480365792417
5224,9.468749339173648,15083,552.0,4.7535901911063645
5225,9.53153236662683,0,370.755025,4.127134385045092
5227,9.050306094466688,0,69.142986,4.394449154672439
5228,7.71567031187624,0,618.355883,4.219507705176107
5229,10.20619973264316,22955,441.6,4.532599493153256
5230,9.932108612807891,0,566.673518,4.248495242049359
5231,7.810602705588684,51641,137.091494,4.1588830833596715
5232,9.110956521641551,10211,571.2,4.787491742782046
5233,7.8428146402314125,0,296.692076,4.23410650459726
5234,8.009159083741162,0,16.524885,4.394449154672439
5235,10.23245643606421,33806,395.729716,4.499809670330265
5236,8.746718727911054,50269,32.228778,4.394449154672439
5237,8.282822989934772,18375,535.080276,4.6443908991413725
5238,8.933821048632787,24133,76.026046,4.23410650459726
5239,8.73028605633143,88375,0.42331,4.356708826689592
5240,8.658422275794644,88997,174.041566,4.290459441148391
5241,8.406235708361802,0,600.0,4.836281906951478
5242,8.473661214249452,23402,292.8,4.127134385045092
5243,9.412946866206667,46396,384.01403,4.6443908991413725
5244,8.870955154422678,0,460.8,4.574710978503383
5245,8.929138964180032,0,489.6,4.634728988229636
5246,9.922361637105203,33175,84.520776,4.204692619390966
5247,9.106397169788274,63885,86.477384,4.74493212836325
5248,9.908370281091795,92766,379.029102,4.276666119016055
5249,8.473844955926268,45515,236.907007,4.127134385045092
5251,7.908545799647173,37703,83.121963,4.2626798770413155
5252,8.468410827476383,0,489.6,4.23410650459726
5253,9.071349964636308,0,684.851797,4.812184355372417
5254,7.886267507013482,64987,182.927837,4.204692619390966
5255,8.544917578554516,73180,132.543257,4.174387269895637
5256,9.908370281091795,92766,379.029102,4.276666119016055
5257,8.300552334929634,0,571.2,4.787491742782046
5258,7.927340605127341,50071,18.918935,4.276666119016055
5259,8.816836476888279,53058,209.465295,4.5217885770490405
5260,9.133536624652734,0,22.483259,4.852030263919617
5261,9.04408118962172,16370,296.049396,4.31748811353631
5262,10.032901125629595,70521,302.4,4.1588830833596715
5263,9.14136481983925,58007,518.346912,4.406719247264253
5265,8.988246191879355,0,537.6,4.727387818712341
5266,9.8788360773746,0,491.112176,4.2626798770413155
5267,9.005403311942878,62534,326.4,4.23410650459726
5268,7.941460782089433,26790,340.8,4.276666119016055
5269,8.831587833458713,0,456.0,4.564348191467836
5270,8.23132464606299,56178,451.2,4.553876891600541
5271,7.7807360476571175,28646,355.028632,4.127134385045092
5272,10.612450682475107,31267,619.2,4.867534450455582
5273,9.11257962015148,78250,547.2,4.74493212836325
5275,8.989056980117123,65636,321.6,4.219507705176107
5276,8.316309054132557,43177,420.966805,4.6443908991413725
5277,8.530402912009606,26733,218.717113,4.204692619390966
5278,9.032869174149845,12590,132.503461,4.30406509320417
5280,9.008996869185488,0,384.0,4.394449154672439
5281,9.073541790182713,25752,378.262864,4.30406509320417
5282,8.082865825175347,27982,14.743099,4.477336814478207
5283,8.585900342915787,29445,334.015169,4.23410650459726
5284,7.773174437216256,47455,278.804991,4.127134385045092
5285,9.065026015977445,64125,369.818708,4.6913478822291435
5286,8.805843969171494,56830,319.799712,4.430816798843313
5287,9.46656415142555,58236,67.253453,4.6913478822291435
5288,8.907390231651897,54289,430.093647,4.143134726391533
5289,8.882067511190604,0,316.8,4.204692619390966
5290,8.893259029626229,47482,594.177664,4.543294782270004
5291,8.083018748747675,60244,326.281835,4.430816798843313
5292,7.909851788035767,20867,340.8,4.276666119016055
5293,9.330673476109068,98138,427.52731,4.543294782270004
5294,9.054491764451855,0,583.2,4.406719247264253
5295,7.976912438041176,20327,824.254866,4.31748811353631
5296,9.21875356956986,11828,571.479602,4.51085950651685
5297,8.64926952615729,50695,110.567069,4.276666119016055
5298,8.944525361727942,0,770.4,4.68213122712422
5299,8.499034818939903,98693,292.8,4.127134385045092
5300,8.607227763459697,54507,702.990032,4.9344739331306915
5301,8.530702046768447,89703,601.983113,4.844187086458591
5302,8.496433473078511,0,421.147532,4.276666119016055
5303,8.427933860944103,0,357.14996,4.219507705176107
5304,9.016558569994723,70882,124.380223,4.248495242049359
5305,8.285445415953069,60817,494.4,4.6443908991413725
5306,9.296722198757326,72257,408.415481,4.51085950651685
5307,9.699245350552829,90008,406.986034,4.927253685157205
5308,7.871112377377991,93987,251.321448,4.189654742026425
5309,9.548622283718597,81872,256.43803,4.7535901911063645
5310,10.099121932890782,60221,238.561687,4.219507705176107
5311,10.096185786990803,33651,328.65413,4.248495242049359
5312,9.94584313626708,0,216.08671,4.127134385045092
5313,9.085327164721258,75741,217.188864,4.700480365792417
5314,8.937376579614218,38086,243.237741,4.574710978503383
5315,8.920946421496971,38725,307.2,4.174387269895637
5316,9.078459041706834,20132,412.8,4.465908118654584
5317,10.21782921303258,0,451.13986,4.663439094112067
5318,9.316736312496625,44299,754.260616,4.672828834461906
5319,8.640946851456905,98917,336.612234,4.941642422609304
5320,9.849006908679621,91535,126.634634,4.219507705176107
5321,9.537255013520578,53484,333.051529,4.2626798770413155
5322,9.010659094989212,45318,494.4,4.6443908991413725
5323,8.635425981029258,46897,344.377218,4.2626798770413155
5324,8.074001242291969,40135,78.008093,4.394449154672439
5325,8.572352192183585,38606,413.288851,4.23410650459726
5326,9.07081513208478,56550,162.775889,4.30406509320417
5327,8.567970874969365,61146,273.018929,4.189654742026425
5328,8.96900380442409,36409,316.8,4.204692619390966
5329,8.770279320641077,90035,141.628547,4.394449154672439
5330,9.361736852476126,39669,492.935479,4.59511985013459
5331,7.801154841023139,57963,42.160829,4.127134385045092
5332,9.548622283718597,81872,256.43803,4.7535901911063645
5333,7.820944246956439,25965,329.206567,4.189654742026425
5334,8.13481921929224,59662,10.168824,4.454347296253507
5335,8.254015893426546,27906,489.6,4.634728988229636
5336,8.113981653310631,51032,349.954886,4.430816798843313
5337,8.58658304796086,83771,482.328161,4.897839799950911
5338,9.134503291591455,57052,483.62724,4.7535901911063645
5339,8.343166828888318,51510,688.547375,4.672828834461906
5340,8.482720162202508,34819,185.898327,4.127134385045092
5341,9.564212540105785,31189,585.6,4.812184355372417
5342,8.317815406717973,32180,558.835255,4.6443908991413725
5343,10.425841738320765,27500,472.280461,4.74493212836325
5344,8.928117338353987,67018,104.427573,4.553876891600541
5345,7.9452018503430475,0,436.369797,4.356708826689592
5347,9.890014267596149,33588,419.921897,4.143134726391533
5348,8.807781399113326,56270,398.4,4.430816798843313
5349,9.0370955845124,82800,442.194796,4.2626798770413155
5350,8.905523762188535,0,425.137341,4.23410650459726
5351,8.464447556366054,63891,7.651121,4.787491742782046
5352,9.671944196431696,43946,415.98615,4.897839799950911
5353,8.593656268588889,62039,265.877583,4.23410650459726
5354,8.373642866774112,60475,513.6,4.68213122712422
5355,8.649803413793695,70279,331.231484,4.276666119016055
5356,8.161048252143072,0,446.4,4.543294782270004
5357,8.27394047993945,66676,558.099357,4.584967478670572
5358,7.976360937462068,12048,369.6,4.356708826689592
5359,8.482348466126611,0,326.4,4.23410650459726
5360,8.479022043420697,0,619.07199,4.23410650459726
5361,8.966375488617262,36094,456.50357,4.605170185988092
5362,9.593371115082416,0,439.2,4.127134385045092
5363,8.881925983621787,63328,427.2,4.499809670330265
5364,8.272754408901655,0,587.861936,4.727387818712341
5366,8.608961666965643,56005,326.4,4.23410650459726
5367,7.8197332807907864,48597,305.697525,4.276666119016055
5368,8.68060639690002,0,583.2,4.406719247264253
5369,9.036865814499842,42540,43.548973,4.2626798770413155
5370,9.06957318285978,87544,523.2,4.700480365792417
5371,10.127885334973541,26292,384.0,4.394449154672439
5373,7.937260399631696,88009,266.52482,4.276666119016055
5375,7.603574220208787,0,316.8,4.204692619390966
5377,8.3922320139325,0,446.4,4.143134726391533
5378,8.592938792537653,75438,438.480672,4.919980925828125
5379,7.84876864211805,0,842.87608,4.30406509320417
5380,8.709146889832674,27681,398.4,4.430816798843313
5381,10.01044301119588,23444,940.8,5.2832037287379885
5382,7.898979156089616,63684,343.889585,4.23410650459726
5383,8.36581296686457,61737,495.670802,4.68213122712422
5384,9.360983893765297,0,813.6,4.736198448394496
5385,9.076865754082801,52373,186.160527,4.718498871295094
5386,8.057349394720221,58213,39.714767,4.382026634673881
5387,8.107390133092416,74142,398.4,4.430816798843313
5388,8.96471962534027,0,784.8,4.700480365792417
5389,8.352772590180523,49746,589.298521,4.718498871295094
5391,8.896335603903628,0,499.2,4.653960350157523
5392,8.559967829390812,39854,261.930545,4.204692619390966
5393,7.910721346190249,36650,56.60333,4.248495242049359
5394,9.829329613057137,32756,381.118731,4.543294782270004
5395,9.208976043202796,36268,531.164627,4.465908118654584
5396,9.019018414257127,23815,424.330166,4.30406509320417
5397,8.987610276802203,0,513.6,4.68213122712422
5398,8.682494957958705,39188,355.2,4.31748811353631
5399,8.452648200711073,58089,566.4,4.77912349311153
5400,8.690149872661284,62120,28.31732,4.31748811353631
5401,7.882115297925235,26540,378.432035,4.248495242049359
5402,8.444851238654955,28215,468.0,4.189654742026425
5403,10.711237471853979,61675,482.550044,4.820281565605037
5404,10.187588596376818,0,480.0,4.61512051684126
5405,7.9903377935642155,69600,341.396161,4.31748811353631
5406,7.810154128733747,40982,106.665934,4.143134726391533
5407,8.622783117657443,74015,471.443077,4.290459441148391
5409,7.929240951047257,0,509.028102,4.382026634673881
5410,9.702369270588756,29439,700.8,4.990432586778736
5411,8.899852088888538,0,518.4,4.6913478822291435
5412,8.622783117657443,74015,471.443077,4.290459441148391
5413,8.761625661340428,67881,391.039166,4.382026634673881
5414,8.956684584193933,96162,376.569009,4.584967478670572
5415,9.611335492559135,39049,294.75626,4.1588830833596715
5416,8.993229951672154,29808,52.456587,4.663439094112067
5417,9.293073150470278,65727,363.995013,4.90527477843843
5418,7.694527298138229,0,446.4,4.143134726391533
5419,7.7824053888519735,22283,572.072106,4.189654742026425
5420,8.311655216678254,37435,314.441585,4.663439094112067
5421,8.626858450994561,27756,735.733206,4.276666119016055
5422,9.004610024356916,86876,118.810361,4.23410650459726
5423,8.915424118353366,0,863.861736,4.74493212836325
5424,8.895127132688113,34062,603.350571,4.5217885770490405
5425,8.580491795611906,0,496.474767,4.30406509320417
5426,7.801068975790888,0,331.2,4.248495242049359
5427,9.240738877878588,78358,614.4,4.859812404361672
5428,7.809053274569847,12222,321.6,4.219507705176107
5429,7.833078848465981,41247,307.2,4.174387269895637
5430,10.14509246302885,13663,465.6,4.584967478670572
5431,7.945764928446359,25531,355.2,4.31748811353631
5432,8.667851500524172,58643,329.46648,4.31748811353631
5433,9.992017812813303,48107,912.0,5.25227342804663
5434,9.140051000860973,18643,571.2,4.787491742782046
5435,10.012625482721973,0,401.528957,4.634728988229636
5436,10.0042289840814,58645,427.723646,4.709530201312334
5437,8.884494262558812,95058,89.712324,5.181783550292085
5439,8.49357441167594,19715,475.2,4.204692619390966
5440,7.891732886969087,68787,105.379402,4.204692619390966
5441,8.95230491499763,29056,355.531267,4.204692619390966
5442,8.457274018562162,47829,561.6,4.770684624465665
5443,8.4003050326131,13128,771.878514,4.77912349311153
5444,8.481474409163004,58946,486.720776,4.804021044733257
5445,8.598102321545104,31614,234.683628,4.276666119016055
5446,8.933814663355397,44667,245.661376,4.189654742026425
5447,8.256717682686107,0,937.824847,4.718498871295094
5448,8.942258530261348,91512,907.2,5.247024072160486
5449,8.562296632728781,26540,331.2,4.248495242049359
5450,8.192868831729541,0,741.6,4.6443908991413725
5451,7.956656405242111,38798,332.945455,4.290459441148391
5452,9.053022661948852,0,561.6,4.770684624465665
5453,8.54702700651789,65629,89.411365,4.174387269895637
5454,9.073909594251127,33291,172.226165,4.30406509320417
5455,9.709810444222752,57264,129.249842,4.442651256490317
5456,10.178828267504962,60970,94.496547,4.709530201312334
5457,8.353607894020852,34220,523.2,4.700480365792417
5458,8.658422275794644,88997,174.041566,4.290459441148391
5459,8.482152670878948,18779,215.255721,4.1588830833596715
5460,8.998863123936527,50825,369.614729,4.634728988229636
5461,8.01044943481712,0,569.130423,4.465908118654584
5462,9.06703788831522,29218,502.369442,4.290459441148391
5463,7.812996562318521,95697,114.273025,4.127134385045092
5464,8.635562346293408,61486,334.13351,4.2626798770413155
5465,8.92200306370429,0,326.4,4.23410650459726
5466,8.60403588649654,17723,345.6,4.290459441148391
5467,7.860739609312582,72421,312.0,4.189654742026425
5468,8.813273957346368,36510,286.781601,4.442651256490317
5469,8.612789904893141,35396,336.0,4.2626798770413155
5470,7.844499035617786,69230,283.241868,4.1588830833596715
5471,8.958357704373105,28054,571.663256,5.278114659230517
5472,8.351681896077725,25866,523.2,4.700480365792417
5473,9.107872061524485,23675,707.925645,4.770684624465665
5474,7.869750250454559,0,340.8,4.276666119016055
5475,7.78206471627399,0,433.160284,4.204692619390966
5476,8.473328294251663,0,326.4,4.23410650459726
5477,8.26220985273574,28142,701.708239,4.663439094112067
5478,8.962793652984631,23706,326.4,4.23410650459726
5479,8.459272876650536,0,628.8,4.882801922586371
5480,8.63531548880574,0,872.203927,4.454347296253507
5481,8.553320956718476,83527,39.127298,4.174387269895637
5482,8.70055001080756,26876,364.8,4.343805421853684
5483,9.1940593104541,55099,260.265417,4.812184355372417
5484,8.55776461656261,71661,312.0,4.189654742026425
5486,7.950893327029365,90893,70.712507,4.2626798770413155
5487,9.37467121282072,90016,20.405935,4.634728988229636
5488,8.047488342171311,81285,441.765368,4.406719247264253
5489,9.536985924499653,96950,633.132017,4.7535901911063645
5490,9.01204426699669,24814,331.2,4.248495242049359
5491,9.04278149016983,0,648.0,4.51085950651685
5492,7.661608885541876,0,60.5975,4.127134385045092
5493,9.110090325044128,52572,441.623031,4.736198448394496
5494,8.067259445672128,0,595.160486,4.454347296253507
5495,9.001464832248427,41701,64.646458,4.23410650459726
5496,10.435293231628371,0,499.2,4.653960350157523
5497,9.114774709628971,0,384.0,4.394449154672439
5498,9.435146252056017,34179,770.4,4.68213122712422
5499,8.709146889832674,27681,398.4,4.430816798843313
5500,8.510781530175906,0,359.35328,4.30406509320417
5501,8.844240484608422,0,504.0,4.2626798770413155
5502,10.016822016397864,78494,78.189401,4.248495242049359
5503,7.679444359721095,0,316.8,4.204692619390966
5504,9.98863636644823,56044,952.849701,5.209486152841421
5505,9.115595517825193,37937,556.8,4.762173934797756
5506,8.349779486733906,77853,165.237444,4.672828834461906
5507,8.782992903815131,72608,393.6,4.418840607796598
5508,9.231125187355925,36568,978.621302,4.859812404361672
5509,8.93609348165281,0,796.987409,4.709530201312334
5510,8.267609146500993,59578,403.67601,4.59511985013459
5511,9.049203803753116,26032,638.098653,4.700480365792417
5512,7.906117190373636,39618,326.4,4.23410650459726
5513,7.723028917313562,0,625.483498,4.189654742026425
5514,8.479875869807424,59438,562.667789,4.8283137373023015
5515,8.988246191879355,0,537.6,4.727387818712341
5516,8.009685232774721,0,401.484738,4.477336814478207
5517,7.836648321901347,89451,61.769564,4.1588830833596715
5518,9.286200410935496,44695,147.954285,4.5217885770490405
5519,9.386371657262234,24581,484.8,4.624972813284271
5520,8.553980121667275,0,194.944319,4.30406509320417
5521,9.220750880099864,72334,412.829624,4.867534450455582
5522,8.770283096427331,19831,398.4,4.430816798843313
5523,8.271455433591822,40361,71.169255,4.59511985013459
5524,9.488881613031683,74656,504.365927,4.718498871295094
5525,9.589965701367118,25358,750.58561,4.844187086458591
5526,8.225059896824469,35461,9.214343,4.564348191467836
5527,9.076996799540915,59047,364.8,4.343805421853684
5528,9.274594560820159,62409,392.686432,4.499809670330265
5529,8.259066366248225,93272,281.110788,4.564348191467836
5530,9.191038237490579,0,970.456654,4.912654885736052
5531,8.08758757096231,20166,398.4,4.430816798843313
5532,7.905773388276534,0,355.2,4.31748811353631
5533,7.80570719561629,29735,331.2,4.248495242049359
5534,9.326280791947378,0,772.83851,4.174387269895637
5535,10.044200845277466,97460,660.135987,4.74493212836325
5536,7.807692176503076,57564,302.4,4.1588830833596715
5537,9.320187742031127,33232,435.527845,4.553876891600541
5538,9.481873490660211,11854,807.721213,4.736198448394496
5539,8.719511040575611,23843,344.693511,4.382026634673881
5540,9.538351159145739,17961,476.707749,5.204006687076795
5541,8.473966844798309,0,360.110955,4.174387269895637
5542,9.009208887333669,54695,494.4,4.6443908991413725
5543,8.104778456193893,85632,7.2574,4.418840607796598
5544,9.591270379721607,0,667.2,4.941642422609304
5545,8.541225227044412,0,277.220384,4.343805421853684
5546,9.865475897497424,39895,765.591167,5.081404364984463
5547,8.802033624933717,95815,393.6,4.418840607796598
5548,9.076062697867178,37224,355.2,4.31748811353631
5550,8.852740928533734,94652,412.8,4.465908118654584
5551,9.475626010456816,28582,537.6,4.727387818712341
5552,9.29512148335469,91123,103.462381,4.9344739331306915
5553,9.117707035747138,85942,79.340118,4.762173934797756
5554,10.32362904175156,64321,422.438297,5.537334267018537
5555,8.53804521280774,77025,380.917107,4.174387269895637
5556,7.6848354304731705,16997,468.0,4.189654742026425
5557,9.199401863834623,52408,179.125777,4.836281906951478
5558,9.073388949023652,0,556.8,4.762173934797756
5559,9.049907660810842,37573,537.6,4.727387818712341
5560,9.359436758641703,45893,465.6,4.584967478670572
5561,8.22483475754387,0,460.8,4.574710978503383
5562,8.102916620340615,29385,422.4,4.48863636973214
5563,9.092668318736024,21509,413.492922,4.406719247264253
5564,9.008775215936746,68144,336.0,4.2626798770413155
5565,8.502069489393108,31093,302.4,4.1588830833596715
5566,7.9460872722758245,24350,350.4,4.30406509320417
5567,8.965126655040342,32823,480.0,4.61512051684126
5568,9.02555834799388,44843,391.419263,4.663439094112067
5569,8.591471504661092,59364,321.6,4.219507705176107
5570,8.288952936696797,39101,167.174678,4.605170185988092
5571,8.73849621656082,0,432.0,4.51085950651685
5572,8.849496888594068,27604,441.6,4.532599493153256
5573,8.522186632014355,91603,307.2,4.174387269895637
5574,9.037780663917323,59828,499.2,4.653960350157523
5575,7.938289574320334,33247,284.956298,4.290459441148391
5576,8.519573924620648,45867,604.8,4.844187086458591
5577,8.516949299276968,54827,132.947215,4.174387269895637
5578,7.712929279039418,0,307.2,4.174387269895637
5579,9.299791352877428,47170,667.2,4.941642422609304
5580,8.098683267866365,21947,366.90936,4.430816798843313
5581,9.547890683694122,39018,561.6,4.770684624465665
5582,8.631473347859556,20252,198.227061,4.276666119016055
5583,7.977019452982517,0,633.6,4.48863636973214
5584,8.633703475423308,48602,487.884823,4.2626798770413155
5585,8.92341613949114,97849,183.117146,4.143134726391533
5586,8.22891137248582,41479,19.575683,4.553876891600541
5587,7.9932215309140675,69746,225.032781,4.31748811353631
5588,8.952415879160515,96748,460.8,4.574710978503383
5589,9.491725461228487,25074,537.6,4.727387818712341
5590,7.90793920897528,66463,326.4,4.23410650459726
5591,7.9139412501148945,34865,255.946801,4.248495242049359
5592,9.127001040512992,37399,392.826082,4.762173934797756
5594,8.508681194540637,31562,316.8,4.204692619390966
5595,8.626219630677545,54684,487.070965,4.276666119016055
5596,9.126262095094278,37388,561.6,4.770684624465665
5597,8.263531212049383,84981,4.719043,4.574710978503383
5598,8.393921438748727,24046,556.8,4.762173934797756
5599,8.470928044785195,20993,638.4,4.897839799950911
5600,9.11630700745619,48029,556.8,4.762173934797756
5602,7.889707412702288,30718,321.6,4.219507705176107
5603,8.545387259530683,60277,146.390518,4.189654742026425
5604,8.916303754770036,0,770.4,4.68213122712422
5605,7.871374954820424,31911,245.893663,4.23410650459726
5606,8.49920114042909,61402,252.157829,4.143134726391533
5607,8.9902017074642,34335,484.8,4.624972813284271
5608,9.925620907653222,71467,324.879569,4.465908118654584
5609,8.510742116102877,0,532.8,4.31748811353631
5610,8.174707585838682,36168,432.0,4.51085950651685
5611,8.585107321457464,58357,708.220713,4.927253685157205
5612,8.995442064645726,29692,449.352139,4.356708826689592
5613,8.97383597234137,29215,327.656191,4.219507705176107
5614,8.421121071409187,0,486.121464,4.127134385045092
5615,7.95631111122108,26841,418.534381,4.31748811353631
5616,9.279998649764583,34837,667.2,4.941642422609304
5617,8.475618266640124,33068,213.038013,4.127134385045092
5618,8.553215226363982,44820,336.13217,4.897839799950911
5619,10.026667041554811,49564,286.370988,5.267858159063328
5620,7.750076730561333,19581,377.24342,4.127134385045092
5621,8.951006028129703,0,532.8,4.31748811353631
5622,8.97225286540934,23129,491.65337,4.2626798770413155
5624,8.8488573125536,25411,242.807725,4.465908118654584
5625,9.623469530081131,28513,480.0,4.61512051684126
5626,10.022368043545805,69346,246.284609,4.1588830833596715
5627,9.28370013257515,74835,107.645982,4.897839799950911
5628,8.667324248745961,43282,166.799814,4.290459441148391
5629,10.3285138395131,11276,436.8,4.5217885770490405
5630,7.705797208447414,0,311.506082,4.143134726391533
5631,8.500054323093856,10037,292.181494,4.276666119016055
5632,7.781793827436613,21986,333.696228,4.1588830833596715
5633,8.616771381746727,85609,652.8,4.919980925828125
5634,9.668382596120107,86347,593.779554,4.875197323201151
5635,7.94744121651797,20368,345.6,4.290459441148391
5636,8.598316760348732,25778,20.141289,4.23410650459726
5637,7.830263426607634,43860,156.124914,4.189654742026425
5638,8.548428700209097,93303,40.757983,4.189654742026425
5639,8.492011830122674,67467,365.879938,4.127134385045092
5640,8.342607694002622,30598,508.8,4.672828834461906
5641,8.590796497218744,55350,321.6,4.219507705176107
5642,9.508065892975248,11432,571.2,4.787491742782046
5643,7.793761912987454,27093,292.8,4.127134385045092
5644,8.249275527229644,0,777.6,4.6913478822291435
5646,7.799562274219819,38961,297.6,4.143134726391533
5647,10.43678975422725,51840,33.747903,4.553876891600541
5648,7.9520178791750515,79181,241.277426,4.290459441148391
5649,10.091149160012579,14072,511.2,4.276666119016055
5650,8.935527636821043,56225,465.6,4.584967478670572
5652,8.70055001080756,26876,364.8,4.343805421853684
5653,8.147933872488279,68401,242.254164,4.48863636973214
5654,8.653397689583567,29730,463.21435,4.290459441148391
5655,8.549510973490683,35577,574.51239,4.875197323201151
5656,7.864669909084772,41958,206.818326,4.204692619390966
5657,10.393418694355534,77915,552.0,4.7535901911063645
5658,7.93406472066194,15514,355.2,4.31748811353631
5660,9.711840683056451,31356,326.4,4.23410650459726
5661,8.937084895551285,31456,436.695385,5.298317366548036
5662,8.63136782595013,95284,327.647322,4.248495242049359
5663,8.806191604611268,0,931.648937,4.59511985013459
5664,8.306574630652767,62864,171.213743,4.653960350157523
5665,8.508962654481374,22842,468.0,4.189654742026425
5666,8.96841250198104,67186,184.936711,4.204692619390966
5667,8.761484888253985,0,417.6,4.477336814478207
5668,8.654953060544786,68946,309.627788,4.276666119016055
5669,8.947549072122058,56680,480.0,4.61512051684126
5670,8.491759809984364,18866,604.8,4.844187086458591
5671,7.946504753272325,82875,455.337179,4.2626798770413155
5672,8.222383918302514,0,523.2,4.700480365792417
5673,8.619201551513353,84863,691.697458,4.9344739331306915
5674,8.461433960615947,0,609.6,4.852030263919617
